               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 105,             0.02427,           0.0060473,                   0,             0.32212,             0.33333,             0.26234,             0.11022,            0.067024,            0.012756,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.024954,           0.0056063,                   0,             0.54219,             0.33333,             0.34481,             0.11226,            0.067908,            0.012436,                   0,            0.006535,            0.006535,            0.006535
                 107,             0.02949,           0.0059595,                   0,             0.58753,                 0.3,             0.27818,            0.091822,             0.06865,            0.012856,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.028923,           0.0054576,                   0,             0.41815,             0.33333,             0.26407,            0.094649,            0.071048,            0.013105,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.026923,           0.0057067,                   0,             0.57207,              0.3124,             0.33352,             0.12016,            0.066815,             0.01339,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.027854,           0.0056179,                   0,             0.48762,             0.26667,             0.22568,            0.085888,            0.067748,            0.013365,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.024394,           0.0059248,                   0,             0.54197,             0.26667,             0.24335,             0.10838,            0.066065,            0.012564,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.028202,           0.0058593,                   0,             0.49735,             0.36295,             0.29264,             0.12333,            0.064805,            0.012218,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.024306,           0.0053024,                   0,             0.48269,             0.36667,             0.31342,             0.13769,            0.065381,            0.012589,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.024152,           0.0058672,                   0,             0.48481,             0.33333,             0.30814,             0.14306,            0.064947,             0.01263,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.025583,           0.0052254,                   0,             0.48544,             0.33333,             0.29182,             0.13181,            0.065729,            0.012926,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.030823,           0.0049849,                   0,             0.49381,                 0.3,             0.25573,             0.12225,            0.066236,            0.013321,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.027208,           0.0051737,                   0,             0.51643,             0.33333,             0.29575,             0.14267,             0.06569,            0.013525,                   0,            0.006172,            0.006172,            0.006172
