               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 131,             0.03197,            0.010054,                   0,             0.31995,                 0.3,             0.18734,            0.084389,            0.078127,            0.011068,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.032301,            0.012156,                   0,             0.25796,                 0.2,            0.084527,            0.027255,            0.078042,            0.011406,                   0,            0.005677,            0.005677,            0.005677
                 133,             0.03223,           0.0083789,                   0,             0.46149,             0.26667,             0.19084,            0.079821,            0.076519,            0.011176,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.031237,           0.0099932,                   0,             0.22344,             0.16667,            0.071803,            0.027186,            0.077305,            0.011272,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.029874,            0.009941,                   0,             0.35142,                 0.3,             0.19205,            0.081588,            0.075643,            0.011346,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.033462,            0.010092,                   0,             0.48035,                 0.3,             0.18896,            0.052765,            0.076133,            0.011321,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.029758,           0.0093968,                   0,             0.43488,                 0.3,             0.19579,            0.070007,            0.075472,             0.01151,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.032156,           0.0097317,                   0,             0.28703,                 0.2,             0.11089,             0.03307,            0.076352,            0.011615,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.029954,           0.0085743,                   0,             0.35203,                 0.3,             0.17653,            0.073301,             0.07446,            0.011808,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.031092,           0.0082124,                   0,             0.32451,             0.23333,             0.12721,            0.040327,              0.0761,             0.01147,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.029498,           0.0081737,                   0,             0.32266,                 0.3,             0.17985,            0.069426,            0.075257,            0.011749,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.029564,           0.0092725,                   0,             0.33926,             0.23333,             0.16496,            0.037485,             0.07585,            0.011812,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.032434,           0.0085229,                   0,             0.40233,             0.26667,             0.19378,            0.088262,            0.073226,            0.012087,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.030744,           0.0089085,                   0,             0.34451,             0.23333,             0.16524,            0.038227,            0.075195,            0.011909,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.029581,            0.008361,                   0,             0.43342,             0.33333,              0.2331,            0.089407,            0.072143,            0.011796,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.029373,           0.0076035,                   0,             0.29737,             0.16667,            0.085211,            0.021664,            0.075175,            0.011628,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.028995,           0.0083984,                   0,             0.44079,                 0.3,             0.22277,            0.085373,            0.071533,            0.011599,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.029643,           0.0084903,                   0,             0.38858,                 0.3,             0.20798,            0.037292,             0.07403,            0.011582,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.026258,           0.0085874,                   0,             0.45663,             0.26667,             0.21084,            0.078846,            0.071375,            0.011548,                   0,            0.005116,            0.005116,            0.005116
                 150,             0.02992,           0.0089891,                   0,             0.36279,                 0.2,             0.17026,            0.046276,            0.073608,            0.011428,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.027257,           0.0088198,                   0,             0.52464,             0.26667,             0.22516,            0.078742,            0.072368,            0.011438,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.027825,           0.0074454,                   0,             0.28682,             0.33333,              0.1997,            0.056473,            0.073477,            0.011438,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.028817,           0.0080747,                   0,             0.45776,             0.26667,             0.22948,            0.090638,            0.071587,            0.011371,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.027791,           0.0074323,                   0,             0.54787,             0.23333,             0.22258,            0.056878,            0.073696,            0.011379,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.028167,           0.0079844,                   0,             0.61207,             0.26322,             0.23772,            0.094221,            0.071877,            0.011418,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.027398,           0.0077224,                   0,             0.47629,             0.16667,             0.16903,            0.043282,            0.074189,            0.011421,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.027299,           0.0078362,                   0,             0.49133,             0.26667,             0.24015,            0.090075,            0.072033,            0.011563,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.027245,           0.0082322,                   0,              0.3948,             0.26667,             0.21466,             0.05165,            0.074266,            0.011541,                   0,            0.004819,            0.004819,            0.004819
