               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 103,            0.031055,           0.0060584,           0.0012332,             0.55427,             0.19196,             0.18449,            0.095336,            0.067553,            0.013849,            0.048938,            0.006634,            0.006634,            0.006634
                 104,            0.034026,           0.0057564,           0.0014808,             0.63247,             0.21208,             0.20377,             0.10878,            0.067329,            0.013979,            0.045886,            0.006601,            0.006601,            0.006601
                 105,            0.031382,           0.0062935,           0.0013753,             0.61837,             0.19403,             0.20312,             0.09879,            0.068055,              0.0142,            0.043048,            0.006568,            0.006568,            0.006568
                 106,            0.029504,           0.0061506,           0.0018893,             0.64321,             0.18183,             0.19182,               0.113,            0.068182,            0.014629,            0.042902,            0.006535,            0.006535,            0.006535
                 107,            0.031485,           0.0062102,           0.0014937,             0.62739,             0.18462,             0.18693,             0.10315,            0.068423,            0.014711,            0.042645,            0.006502,            0.006502,            0.006502
                 108,            0.033403,           0.0057048,           0.0016573,             0.42626,             0.19592,             0.17741,            0.092565,            0.070556,            0.014807,            0.042841,            0.006469,            0.006469,            0.006469
                 109,            0.028649,           0.0056814,           0.0013796,             0.44168,             0.22316,             0.18033,            0.087552,            0.070625,            0.014578,            0.043054,            0.006436,            0.006436,            0.006436
                 110,            0.031326,           0.0055126,           0.0016404,             0.40351,             0.22423,             0.19425,            0.087418,            0.070956,            0.014099,            0.044153,            0.006403,            0.006403,            0.006403
                 111,            0.031107,           0.0056489,            0.001496,             0.38066,             0.26339,              0.1701,            0.098004,            0.070711,            0.014263,            0.044092,             0.00637,             0.00637,             0.00637
                 112,            0.029956,           0.0057996,           0.0016353,             0.41061,             0.22768,             0.20069,            0.086089,            0.070611,            0.013908,            0.045776,            0.006337,            0.006337,            0.006337
                 113,            0.029716,           0.0056957,           0.0013652,             0.42911,             0.22768,             0.18175,             0.10169,            0.068474,            0.013987,            0.046423,            0.006304,            0.006304,            0.006304
                 114,            0.031799,           0.0057534,           0.0013531,             0.43093,             0.22768,             0.19706,            0.087429,            0.066442,            0.013889,            0.047583,            0.006271,            0.006271,            0.006271
                 115,            0.030071,           0.0055835,           0.0012575,             0.46024,             0.25596,             0.19084,             0.10657,            0.068232,             0.01376,            0.048694,            0.006238,            0.006238,            0.006238
                 116,             0.03075,           0.0055883,           0.0013138,             0.41697,             0.28095,             0.19235,            0.084823,            0.066544,            0.013531,            0.049805,            0.006205,            0.006205,            0.006205
